---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage,SpawnTemplateID
91221,"NSLOCTEXT("""", ""ItemTable_91221_Name"", ""Flawless Zamorian Thief Chest"")","NSLOCTEXT("""", ""ItemTable_91221_ShortDesc"", ""A leather chestpiece for those who work in the shadows"")","NSLOCTEXT("""", ""ItemTable_91221_LongDesc"", ""<span style=\""italic\"">Native rogues were the dominant element - dark-skinned, dark-eyed Zamorians, with daggers at their girdles and guile in their hearts.</> - The Tower of the Elephant\n\nAmong the shadow haunted streets of Shadizar and the wild, dangerous streets of The Maul, the dark-skinned Zamorian thieves work their stealthy trade.\n\nDesigned with the principle that the best fight is a fight avoided, this outfit allows the wearer to blend into the shadows and remain unseen in the deep shadows of the Zamorian cities. \n\nIt has been wrapped tightly to dampen any noise caused by loose straps and buckles. Whether it is as effective in the lands beyond Zamoria is another question."")","/Game/UI/Textures/Icons/epic_icon_zamorian_chest.epic_icon_zamorian_chest","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","56.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.960000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","900.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","2224.000000","NSLOCTEXT("""", ""ItemTable_91221_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91221_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91221_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91221_FourthModifier"", ""Bonus Agility"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91222,"NSLOCTEXT("""", ""ItemTable_91222_Name"", ""Flawless Zamorian Thief Gauntlets"")","NSLOCTEXT("""", ""ItemTable_91222_ShortDesc"", ""Fingerless gloves for those who need dextrous hands"")","NSLOCTEXT("""", ""ItemTable_91222_LongDesc"", ""<span style=\""italic\"">Native rogues were the dominant element - dark-skinned, dark-eyed Zamorians, with daggers at their girdles and guile in their hearts.</> - The Tower of the Elephant\n\nAmong the shadow haunted streets of Shadizar and the wild, dangerous streets of The Maul, the dark-skinned Zamorian thieves work their stealthy trade.\n\nA thief\'s fingers must be free to do nimble work - manipulating lockpicks, snatching purses and slitting throats. These gloves are designed to protect the hand and forearm while freeing the fingers to do their worst."")","/Game/UI/Textures/Icons/epic_icon_zamorian_bracers.epic_icon_zamorian_bracers","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","16.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.420000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","600.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","3216.000000","NSLOCTEXT("""", ""ItemTable_91222_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91222_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91222_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91222_FourthModifier"", ""Bonus Agility"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91223,"NSLOCTEXT("""", ""ItemTable_91223_Name"", ""Flawless Zamorian Thief Breeches"")","NSLOCTEXT("""", ""ItemTable_91223_ShortDesc"", ""Leather leggings with a belt of useful pouches"")","NSLOCTEXT("""", ""ItemTable_91223_LongDesc"", ""<span style=\""italic\"">Native rogues were the dominant element - dark-skinned, dark-eyed Zamorians, with daggers at their girdles and guile in their hearts.</> - The Tower of the Elephant\n\nAmong the shadow haunted streets of Shadizar and the wild, dangerous streets of The Maul, the dark-skinned Zamorian thieves work their stealthy trade.\n\nThese leggings are designed to help, not hinder, the burgeoning burglar in their trade. Accompanied by a handy belt, full of small pouches for storing the various tools of the thieving profession, these skin tight leather pants also offer excellent protection.\n Zamorian cutthroats swear by them."")","/Game/UI/Textures/Icons/epic_icon_zamorian_tasset.epic_icon_zamorian_tasset","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","40.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","3.540000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","900.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","2032.000000","NSLOCTEXT("""", ""ItemTable_91223_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91223_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91223_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91223_FourthModifier"", ""Bonus Agility"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91224,"NSLOCTEXT("""", ""ItemTable_91224_Name"", ""Flawless Zamorian Thief Boots"")","NSLOCTEXT("""", ""ItemTable_91224_ShortDesc"", ""A pair of boots of supple leather"")","NSLOCTEXT("""", ""ItemTable_91224_LongDesc"", ""<span style=\""italic\"">Native rogues were the dominant element - dark-skinned, dark-eyed Zamorians, with daggers at their girdles and guile in their hearts.</> - The Tower of the Elephant\n\nAmong the shadow haunted streets of Shadizar and the wild, dangerous streets of The Maul, the dark-skinned Zamorian thieves work their stealthy trade.\n\nThese boots are designed to allow cutthroats easy access to their victims, damping their footsteps as they approach from behind. \nThey\'re also surprisingly durable when fleeing the city watch."")","/Game/UI/Textures/Icons/epic_icon_zamorian_boots.epic_icon_zamorian_boots","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","16.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.420000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","600.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","3216.000000","NSLOCTEXT("""", ""ItemTable_91224_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91224_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91224_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91224_FourthModifier"", ""Bonus Agility"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91225,"NSLOCTEXT("""", ""ItemTable_91225_Name"", ""Flawless Zingaran Freebooter Headscarf"")","NSLOCTEXT("""", ""ItemTable_91225_ShortDesc"", ""A headscarf popular among Zingaran Freebooters"")","NSLOCTEXT("""", ""ItemTable_91225_LongDesc"", ""The flamboyant Zingaran Freebooters are both loved and feared in their home nation. The naval rivalry between Argos and Zingara forms a platform for troubadours to spin tales of Zingaran chivalry on the high seas and romanticize the swashbuckling rogues who fight to preserve Zingaran honor.\n\nNever mentioned are the screams of their victims, plucked from burning caravels to be sold in the slave markets of the south. Never mentioned are the sacked coastal towns and slaughtered villagers, left to rot among their broken homes.\n\nFreebooters attire themselves in all manner of flamboyant outfits, but the headscarf is cheap, popular and practical."")","/Game/UI/Textures/Icons/epic_icon_zingarianLight_bandana.epic_icon_zingarianLight_bandana","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","33.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.840000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","570.000000","0","0","0","11060","12","1","12515","4","1","0","0","0","1720.000000","NSLOCTEXT("""", ""ItemTable_91225_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91225_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91225_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91225_FourthModifier"", ""Bonus Vitality"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91226,"NSLOCTEXT("""", ""ItemTable_91226_Name"", ""Flawless Zingaran Freebooter Vest"")","NSLOCTEXT("""", ""ItemTable_91226_ShortDesc"", ""A vest worn by Zingaran Freebooters"")","NSLOCTEXT("""", ""ItemTable_91226_LongDesc"", ""The flamboyant Zingaran Freebooters are both loved and feared in their home nation. The naval rivalry between Argos and Zingara forms a platform for troubadours to spin tales of Zingaran chivalry on the high seas and romanticize the swashbuckling rogues who fight to preserve Zingaran honor.\n\nNever mentioned are the screams of their victims, plucked from burning caravels to be sold in the slave markets of the south. Never mentioned are the sacked coastal towns and slaughtered villagers, left to rot among their broken homes.\n\nThe sturdy leather vest is designed to turn the sharp edges of a saber but will offer little protection against a well-placed thrust. Still, it is practical for those who spend their lives on ships, and never needs to be scoured for rust."")","/Game/UI/Textures/Icons/epic_icon_zingarianLight_chest.epic_icon_zingarianLight_chest","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","57.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.960000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","855.000000","0","0","0","11060","12","1","12515","4","1","0","0","0","2168.000000","NSLOCTEXT("""", ""ItemTable_91226_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91226_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91226_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91226_FourthModifier"", ""Bonus Vitality"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91227,"NSLOCTEXT("""", ""ItemTable_91227_Name"", ""Flawless Zingaran Freebooter Gloves"")","NSLOCTEXT("""", ""ItemTable_91227_ShortDesc"", ""A pair of gloves worn by Zingaran Freebooters"")","NSLOCTEXT("""", ""ItemTable_91227_LongDesc"", ""The flamboyant Zingaran Freebooters are both loved and feared in their home nation. The naval rivalry between Argos and Zingara forms a platform for troubadours to spin tales of Zingaran chivalry on the high seas and romanticize the swashbuckling rogues who fight to preserve Zingaran honor.\n\nNever mentioned are the screams of their victims, plucked from burning caravels to be sold in the slave markets of the south. Never mentioned are the sacked coastal towns and slaughtered villagers, left to rot among their broken homes.\n\nLeather gloves are practical onboard a ship - for preventing blisters, rope-burn and the occasional knife wound as well."")","/Game/UI/Textures/Icons/epic_icon_zingarianLight_gloves.epic_icon_zingarianLight_gloves","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","16.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.420000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","570.000000","0","0","0","11060","12","1","12515","4","1","0","0","0","3160.000000","NSLOCTEXT("""", ""ItemTable_91227_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91227_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91227_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91227_FourthModifier"", ""Bonus Vitality"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91228,"NSLOCTEXT("""", ""ItemTable_91228_Name"", ""Flawless Zingaran Freebooter Pants"")","NSLOCTEXT("""", ""ItemTable_91228_ShortDesc"", ""A pair of pants worn by Zingaran Freebooters"")","NSLOCTEXT("""", ""ItemTable_91228_LongDesc"", ""The flamboyant Zingaran Freebooters are both loved and feared in their home nation. The naval rivalry between Argos and Zingara forms a platform for troubadours to spin tales of Zingaran chivalry on the high seas and romanticize the swashbuckling rogues who fight to preserve Zingaran honor.\n\nNever mentioned are the screams of their victims, plucked from burning caravels to be sold in the slave markets of the south. Never mentioned are the sacked coastal towns and slaughtered villagers, left to rot among their broken homes.\n\nThe sturdy leather pants offer the freedom to scamper along lines, while still being stiff enough to turn the sharp edge of a dagger. They also never need to be scoured for rust."")","/Game/UI/Textures/Icons/epic_icon_zingarianLight_pants.epic_icon_zingarianLight_pants","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","41.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","3.540000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","855.000000","0","0","0","11060","12","1","12515","4","1","0","0","0","1976.000000","NSLOCTEXT("""", ""ItemTable_91228_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91228_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91228_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91228_FourthModifier"", ""Bonus Vitality"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91229,"NSLOCTEXT("""", ""ItemTable_91229_Name"", ""Flawless Zingaran Freebooter Boots"")","NSLOCTEXT("""", ""ItemTable_91229_ShortDesc"", ""A pair of boots worn by Zingaran Freebooters"")","NSLOCTEXT("""", ""ItemTable_91229_LongDesc"", ""The flamboyant Zingaran Freebooters are both loved and feared in their home nation. The naval rivalry between Argos and Zingara forms a platform for troubadours to spin tales of Zingaran chivalry on the high seas and romanticize the swashbuckling rogues who fight to preserve Zingaran honor.\n\nNever mentioned are the screams of their victims, plucked from burning caravels to be sold in the slave markets of the south. Never mentioned are the sacked coastal towns and slaughtered villagers, left to rot among their broken homes.\n\nLeather boots are practical onboard a ship - for preventing splinters and broken toes, but also for kicking unfortunate prisoners over the side."")","/Game/UI/Textures/Icons/epic_icon_zingarianLight_boots.epic_icon_zingarianLight_boots","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","16.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.420000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","570.000000","0","0","0","11060","12","1","12515","4","1","0","0","0","3160.000000","NSLOCTEXT("""", ""ItemTable_91229_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91229_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91229_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91229_FourthModifier"", ""Bonus Vitality"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91230,"NSLOCTEXT("""", ""ItemTable_91230_Name"", ""Flawless Relic Hunter Turban"")","NSLOCTEXT("""", ""ItemTable_91230_ShortDesc"", ""A turban designed to protect the head from the elements"")","NSLOCTEXT("""", ""ItemTable_91230_LongDesc"", ""<span style=\""italic\"">He was a far traveler and had looted the treasures of many kingdoms. But now he hesitated and shuddered before the highest adventure and the mightiest treasure of all.</> - Black Colossus\n\nThe Relic Hunters of the Exiled Lands are a curious mix of mercenaries, thieves and desperate fools. They were the original group in the Exiled Lands, exhorted to come in search of great treasures in the ruins that dot the area.\n\nThe price of their admission was to wear a bracelet that ensured they could not run off with the treasures that they found.\n\nThis turban has been refined in the time that they have spent in the Exiled Lands, offering comfort against the warm weather of the region and limited protection against the scouring sands."")","/Game/UI/Textures/Icons/epic_icon_relic_hunter_helmet.epic_icon_relic_hunter_helmet","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","32.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","2.840000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","600.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","1776.000000","NSLOCTEXT("""", ""ItemTable_91230_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91230_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91230_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91230_FourthModifier"", ""Bonus Survival"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91231,"NSLOCTEXT("""", ""ItemTable_91231_Name"", ""Flawless Relic Hunter Shirt"")","NSLOCTEXT("""", ""ItemTable_91231_ShortDesc"", ""A loose shirt favoured by relic hunters"")","NSLOCTEXT("""", ""ItemTable_91231_LongDesc"", ""<span style=\""italic\"">He was a far traveler and had looted the treasures of many kingdoms. But now he hesitated and shuddered before the highest adventure and the mightiest treasure of all.</> - Black Colossus\n\nThe Relic Hunters of the Exiled Lands are a curious mix of mercenaries, thieves and desperate fools. They were the original group in the Exiled Lands, exhorted to come in search of great treasures in the ruins that dot the area.\n\nThe price of their admission was to wear a bracelet that ensured they could not run off with the treasures that they found.\n\nStill scavengers at heart, this shirt is paired with a small leather sack for storing any treasure that a relic hunter might stumble across while exploring the Exiled Lands."")","/Game/UI/Textures/Icons/epic_icon_relic_hunter_shirt.epic_icon_relic_hunter_shirt","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","56.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.960000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","900.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","2224.000000","NSLOCTEXT("""", ""ItemTable_91231_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91231_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91231_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91231_FourthModifier"", ""Bonus Encumbrance"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91232,"NSLOCTEXT("""", ""ItemTable_91232_Name"", ""Flawless Relic Hunter Gloves"")","NSLOCTEXT("""", ""ItemTable_91232_ShortDesc"", ""A set of sturdy gloves for handling relics"")","NSLOCTEXT("""", ""ItemTable_91232_LongDesc"", ""<span style=\""italic\"">He was a far traveler and had looted the treasures of many kingdoms. But now he hesitated and shuddered before the highest adventure and the mightiest treasure of all.</> - Black Colossus\n\nToo many foolish souls have lost life, limb and sanity to the effects of handling the relics of the ancient world. These gloves were created with to deal with that specific problem of adventuring.\n\nSturdy enough to protect the wrists and hands against hidden needles or snakebites, durable enough to protect the skin against corrosive magics and sudden fires and comfortable enough to wear while jamming a hand into a sarcophagus.\n\nThey aren\'t particularly good against sharp weapons, however."")","/Game/UI/Textures/Icons/epic_icon_relic_hunter_gloves.epic_icon_relic_hunter_gloves","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","16.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.420000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","600.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","3216.000000","NSLOCTEXT("""", ""ItemTable_91232_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91232_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91232_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91232_FourthModifier"", ""Bonus Survival"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91233,"NSLOCTEXT("""", ""ItemTable_91233_Name"", ""Flawless Relic Hunter Trousers"")","NSLOCTEXT("""", ""ItemTable_91233_ShortDesc"", ""Practical canvas pants for exploring"")","NSLOCTEXT("""", ""ItemTable_91233_LongDesc"", ""<span style=\""italic\"">He was a far traveler and had looted the treasures of many kingdoms. But now he hesitated and shuddered before the highest adventure and the mightiest treasure of all.</> - Black Colossus\n\nThe Relic Hunters of the Exiled Lands are a curious mix of mercenaries, thieves and desperate fools. They were the original group in the Exiled Lands, exhorted to come in search of great treasures in the ruins that dot the area.\n\nThe price of their admission was to wear a bracelet that ensured they could not run off with the treasures that they found.\n\nThese pants, made of sturdy canvas, will keep the legs protected against stinging sands while allowing full freedom to leap over traps, canyons and short enemies."")","/Game/UI/Textures/Icons/epic_icon_relic_hunter_bottom.epic_icon_relic_hunter_bottom","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","40.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","3.540000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","900.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","2032.000000","NSLOCTEXT("""", ""ItemTable_91233_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91233_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91233_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91233_FourthModifier"", ""Bonus Encumbrance"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
91234,"NSLOCTEXT("""", ""ItemTable_91234_Name"", ""Flawless Relic Hunter Boots"")","NSLOCTEXT("""", ""ItemTable_91234_ShortDesc"", ""A set of boots design for exploring ruins"")","NSLOCTEXT("""", ""ItemTable_91234_LongDesc"", ""<span style=\""italic\"">He was a far traveler and had looted the treasures of many kingdoms. But now he hesitated and shuddered before the highest adventure and the mightiest treasure of all.</> - Black Colossus\n\nWhen the Relic Hunters first arrived in the Exiled Lands, they were given sandals and flat-soled shoes. It is not known how many Relic Hunters died with their toes wedged into a gap between flagstones while an ancient horror bore down upon their prone body.\n\nSince those early days, the Relic Hunters have moved to a style of boot favoured in Shem - curled toes to avoid catching on cracks when sprinting, supple leather to allow maximum freedom of movement and high cuffs to tuck into pants and prevent the accumulation of sand.\n\nThey aren\'t particularly good against sharp weapons, however."")","/Game/UI/Textures/Icons/epic_icon_relic_hunter_boots.epic_icon_relic_hunter_boots","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","16.000000","10","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","1.420000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","600.000000","0","0","0","12012","15","1","12515","4","1","0","0","0","3216.000000","NSLOCTEXT("""", ""ItemTable_91234_FirstModifier"", ""High Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_91234_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_91234_ThirdModifier"", ""Light"")","NSLOCTEXT("""", ""ItemTable_91234_FourthModifier"", ""Bonus Survival"")","0","0","0.000000","65","0","None","-1","-1","0.000000","0.000000","False","None","None"
